generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
8175000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.12188,-0.146108,0.0490985,0
8180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.991213,-0.0999996,0.0784434,0
8185000,Oxymycterus_rufus,Bibimys_chacoensis,0,3.2333,-0.268426,0.62249,0
8190000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.66431,-0.145923,0.449312,0
8195000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.351846,0.450185,0.146481,0
8200000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13704,-0.102073,0.0488741,0
8205000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.802409,-0.0395003,0.105444,0
8210000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.26249,-0.117443,0.315198,0
8215000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.55598,-0.167759,0.309077,0
8220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.433409,0.117397,0.144874,0
8225000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.725016,-0.039491,0.010436,0
8230000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06694,-0.107529,0.0563818,0
8230000,Thaptomys_nigrita,NA,3.20545,3.35504,-0.041907,1.18678,0
8230000,Thaptomys_nigrita,NA,5.52845,1.76964,0.021746,4.86698,0
8235000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.908837,-0.0907217,0.23395,0
8240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.696363,-0.0660523,0.0061192,0
8245000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.3402,-0.127678,0.166976,0
8250000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.538259,0.00915579,0.189995,0
8255000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.670085,-0.00809958,0.118512,0
8255000,Necromys_lactens,NA,6.59622,0.0609065,-0.0791398,0.60588,0
8255000,Scapteromys_tumidus,NA,6.66601,0.547299,0.0263504,0.143936,0
8260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.70203,-0.0308895,0.10452,0
8265000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04419,-0.0838655,0.256551,0
8265000,Akodon_simulator,NA,6.60431,0.272255,-0.204317,0.122521,0
8270000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.434889,0.101619,0.0589048,0
8270000,Necromys_amoenus,NA,4.77012,0.931856,-0.0932347,1.38147,0
8270000,Akodon_orophilus,Akodon_torques,5.6309,1.67091,-0.0420022,1.79505,0
8275000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.60969,-0.0384211,0.00156918,0
8280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.238834,0.161471,0.0388071,0
8285000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.683755,-0.0124261,0.0512338,0
8290000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.515543,0.0498203,0.132613,0
8290000,Brucepattersonius_soricinus,NA,5.87429,0.922694,-0.0965626,0.352578,0
8290000,Akodon_subfuscus,NA,6.45647,1.90756,0.112586,0.833341,0
8295000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.983095,-0.0914811,0.158725,0
8300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.822411,-0.115197,0.00583658,0
8305000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.595536,0.0417539,0.369702,0
8310000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.495402,0.0449288,0.0839081,0
8315000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.88387,-0.0819187,0.225963,0
8315000,Thaptomys_nigrita,NA,2.83994,1.06259,-0.206525,1.1973,0
8315000,Akodon_mimus,Akodon_aerosus,3.6261,0.790303,0.0340739,0.0258271,0
8320000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.29207,-0.340593,0.0516695,0
8320000,Akodon_mimus,Akodon_aerosus,3.6988,1.67919,-0.189688,0.139321,0
8325000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.570693,-0.057423,0.0030961,0
8330000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.418824,0.278194,0.221449,0
8335000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.887444,-0.0700532,0.154439,0
8340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.357279,0.217337,0.00331737,0
8345000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.648354,-0.0229357,0.0172458,0
8350000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.27237,-0.157229,0.340849,0
8350000,Deltamys_kempi,Akodon_mimus,3.07789,1.63877,-0.322898,0.031064,0
8355000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28571,-0.138399,0.214856,0
8360000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.29723,-0.0921751,0.357691,0
8365000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.26733,-0.142201,0.0323471,0
8370000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06307,-0.100364,0.429349,0
8375000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.37558,0.122227,0.0851517,0
8380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.711156,-0.0386127,0.0147649,0
8385000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.406661,0.27804,0.263959,0
8390000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.577347,0.00402671,0.0435594,0
8395000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.834447,-0.0699532,0.00357036,0
8400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.587468,-0.0167765,0.0625932,0
8405000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.431124,0.168589,0.0976249,0
8405000,Bibimys_chacoensis,Bibimys_labiosus,3.68163,1.12957,-0.0257738,0.463319,0
8410000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.469761,0.0910094,0.275058,0
8415000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.12031,-0.118668,0.0349343,0
8420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.343513,0.153878,0.0627347,0
8425000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.535874,0.0809558,0.110291,0
8430000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.53829,-0.155175,0.29758,0
8435000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.409249,0.0713888,0.00460465,0
8440000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.38156,-0.17152,0.230901,0
8445000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00667,-0.0728115,0.123343,0
8450000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05783,-0.0747093,0.0837806,0
8455000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.03307,-0.118246,0.136726,0
8460000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1668,-0.176002,0.0218277,0
8465000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.521684,0.00891579,0.028386,0
8470000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.07221,-0.0932285,0.0767889,0
8475000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.25346,-0.156812,0.149483,0
8480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.372439,0.411792,0.0299769,0
8485000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.879302,-0.0885794,0.0956729,0
8490000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.11888,-0.118186,0.161224,0
8495000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.10993,-0.144221,0.133436,0
8500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.512973,-0.0190254,0.0333528,0
8505000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.773778,-0.030912,0.0135988,0
8510000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.24621,-0.165877,0.00701463,0
8515000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.552202,0.0111722,0.0718034,0
8520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.37937,0.0734673,0.0696437,0
8525000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.731622,-0.00781514,0.102144,0
8530000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.490813,0.0047673,0.0208857,0
8530000,Thaptomys_nigrita,NA,3.56322,0.858929,-0.00200919,1.41101,0
8530000,Akodon_albiventer,NA,5.7798,1.47563,0.0421967,1.44048,0
8535000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.9461,-0.0342908,0.183721,0
8540000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.5824,-0.155052,0.147492,0
8545000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.03845,-0.106694,0.0858481,0
8550000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.03209,-0.238263,0.141983,0
8555000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05788,-0.0988975,0.0969182,0
8560000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.33686,-0.139336,0.234582,0
8565000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.628419,-0.0480531,0.0798657,0
8570000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.71585,-0.0394438,0.121197,0
8570000,Oxymycterus_rufus,Oxymycterus_nasutus,4.52735,2.69823,-0.222508,1.51712,0
8570000,Necromys_amoenus,NA,4.15912,2.12629,0.301379,1.96478,0
8575000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.89963,-0.0473608,0.145564,0
8580000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.78849,-0.147171,0.604694,0
8585000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.315488,0.1727,0.0134616,0
8590000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.825278,-0.0583885,0.0927625,0
8595000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.354143,0.122559,0.0366248,0
8600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.688587,-0.0179431,0.157068,0
8605000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.5581,-0.186785,0.147956,0
8610000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.59715,-0.112077,0.481033,0
8615000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.40013,-0.146145,0.368021,0
8620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.86574,-0.120412,0.104478,0
8625000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.947476,-0.0747875,0.0258507,0
8630000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.914192,-0.0846341,0.0473892,0
8635000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20408,-0.0802071,0.241542,0
8640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.885067,-0.0779722,0.150044,0
8640000,Castoria_angustidens,NA,6.75974,4.19161,0.131993,0.227743,0
8645000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.805461,-0.0781484,0.105536,0
8650000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.19802,-0.116915,0.172075,0
8650000,Akodon_toba,NA,6.51979,2.5238,-0.269358,0.997435,0
8655000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.30081,-0.0791107,0.595769,0
8660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.41249,-0.13327,0.102303,0
8665000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.509808,0.0122127,0.111792,0
8670000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.398299,0.134898,0.0601765,0
8675000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.692059,-0.0525953,0.0123997,0
8680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.737126,-0.0665891,0.167183,0
8685000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.723361,-0.026682,0.17522,0
8690000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13733,-0.112943,0.153286,0
8695000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.507989,0.0619084,0.0665151,0
8700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.616144,-0.0230921,0.0647904,0
8705000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.96002,-0.188697,0.462854,0
8710000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.695647,-0.00132863,0.123512,0
8715000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.641839,-0.044615,0.0712259,0
8720000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.25815,-0.160052,0.0344283,0
8725000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.613787,-0.0180996,0.019859,0
8730000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.595141,-0.0415652,0.0225319,0
8735000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.330159,0.239831,0.00568908,0
8740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.769881,-0.0630389,0.0655079,0
8745000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.684873,-0.0776898,0.00554768,0
8750000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00315,-0.128027,0.10837,0
8755000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.40076,0.174965,0.134068,0
8760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.999451,-0.101335,0.0833895,0
8765000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.24085,-0.089871,0.372378,0
8770000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.779369,-0.0758081,0.109722,0
8775000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.425664,0.152591,0.0528306,0
8780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.501936,0.0190273,0.0404416,0
8785000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.40492,-0.115134,0.338984,0
8790000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.38287,-0.171411,0.105204,0
8795000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.363663,0.236833,0.135626,0
8800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.401138,0.199267,0.159697,0
8800000,Oxymycterus_hiska,NA,6.5985,10.4005,0.174403,0.652866,0
8800000,Akodon_toba,Akodon_dayi,5.74773,1.09749,-0.00928353,0.142957,0
8805000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.60042,-0.224002,0.260454,0
8805000,Akodon_aerosus,Akodon_cursor,4.13667,1.79725,-0.156741,0.576174,0
8810000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.623967,0.00364588,0.197831,0
8815000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.735693,-0.067492,0.0162327,0
8820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.362604,0.186782,0.0987406,0
8825000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.9973,-0.064349,0.335908,0
8830000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.58499,-0.126438,0.314616,0
8835000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.39213,-0.152203,0.0483666,0
8840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.775689,-0.0697763,0.126678,0
8845000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.805822,-0.0828047,0.208101,0
8850000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.911958,-0.0595509,0.175442,0
8855000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.562979,0.043985,0.198086,0
8860000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.48547,-0.195706,0.0737627,0
8865000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.827451,-0.05968,0.275983,0
8870000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.782532,-0.0506939,0.182293,0
8875000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.43143,-0.121671,0.293952,0
8880000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.18712,-0.101087,0.208709,0
8885000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.461491,0.0162207,0.0798066,0
8890000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.395646,0.186486,0.0573895,0
8890000,Thaptomys_nigrita,NA,3.57277,2.24736,-0.119377,0.729666,0
8895000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.364207,0.201298,0.0424234,0
8895000,Akodon_budini,NA,6.62385,4.04195,-0.350807,0.47438,0
8900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.631597,-0.0309869,0.000466414,0
8905000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.65583,-0.135859,0.238224,0
8910000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.680047,-0.0469766,0.0310504,0
8915000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.52247,-0.138614,0.158296,0
8920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.916912,-0.0932583,0.140695,0
8925000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.03081,-0.126158,0.0161833,0
8930000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.24164,-0.147536,0.193452,0
8935000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1815,-0.127871,0.139859,0
8940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.836036,-0.112275,0.0105311,0
8940000,Castoria_angustidens,NA,6.72494,0.0430515,0.0631195,0.0331246,0
8945000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.878193,-0.0951191,0.0822622,0
8950000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.705054,0.0155568,0.241804,0
8955000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.527056,0.0326867,0.10988,0
8960000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20496,-0.112826,0.438763,0
8965000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.925145,-0.0405674,0.134124,0
8970000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04953,-0.0856812,0.164748,0
8975000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.775904,-0.0292962,0.190699,0
8980000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28819,-0.120489,0.148396,0
8985000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.30263,-0.131168,0.344953,0
8990000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.685806,-0.0227886,0.121553,0
8995000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.383036,0.0862676,0.0129984,0
9000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.537502,0.0297643,0.218607,0
9005000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.907537,-0.0962771,0.136741,0
9010000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.37575,-0.116439,0.0895356,0
9015000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.21578,-0.0918594,0.156909,0
9020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.6264,-0.06312,0.0171033,0
9025000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.57923,-0.172695,0.206513,0
9030000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.636803,-0.0365198,0.124841,0
9035000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.972171,-0.0445476,0.379222,0
9040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.282045,0.215736,0.0216733,0
9045000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20949,-0.155844,0.0476476,0
9050000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.828951,-0.0527152,0.226842,0
9055000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.11087,-0.114469,0.0623486,0
9060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.760095,-0.0554446,0.00519482,0
9060000,Podoxymys_roraimae,NA,6.73569,0.390687,-0.163562,3.33922,0
9065000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.614387,-0.0137899,0.0876014,0
9070000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.4945,-0.172134,0.310415,0
9075000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.705184,-0.047754,0.159361,0
9080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.679112,-0.0486491,0.0264957,0
9085000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.714569,-0.0418119,0.00613624,0
9090000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.10283,-0.109979,0.0163854,0
9095000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.538822,0.0411582,0.0254498,0
9100000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06575,-0.0728512,0.403952,0
9105000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.41783,-0.175444,0.223251,0
9110000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.397455,0.0842302,0.0148439,0
9115000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.641144,-0.047522,0.0131287,0
9115000,Necromys_obscurus,NA,6.74328,0.432068,0.112684,1.71256,0
9120000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.3361,-0.132641,0.243786,0
9125000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.725102,-0.0338289,0.153322,0
9130000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00247,-0.102059,0.199056,0
9135000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.983304,-0.118256,0.194665,0
9140000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.08431,-0.10238,0.284843,0
9145000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.56284,-0.121247,0.490666,0
9150000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.992371,-0.101774,0.0546705,0
9155000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.561705,0.025451,0.0201342,0
9160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.946161,-0.0213451,0.445107,0
9165000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00821,-0.0900751,0.000304887,0
9170000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06665,-0.114912,0.16762,0
9175000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.765375,-0.0177142,0.175932,0
9175000,Thalpomys_lasiotis,Podoxymys_roraimae,3.28246,1.96113,-0.166522,1.34082,0
9180000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.41139,-0.160416,0.077106,0
9185000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.54278,-0.152734,0.372566,0
9190000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00956,-0.0722593,0.219907,0
9195000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.629948,-0.0086523,0.0321798,0
9200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.99847,-0.0276551,0.44955,0
9205000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.54737,-0.242472,0.000513118,0
9210000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.630114,-0.0101909,0.18583,0
9215000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.582997,-0.0401357,0.062734,0
9220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.796525,-0.0409061,0.0653954,0
9225000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.69409,-0.00472167,0.0780239,0
9230000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.292501,0.332497,0.118506,0
9230000,Akodon_reigi,NA,5.69369,0.0156039,-0.00818172,3.63887,0
9235000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.455007,0.198519,0.137654,0
9240000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.02378,-0.11243,0.0349225,0
9245000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.532629,-0.0458032,0.0137667,0
9245000,Akodon_lutescens,NA,6.51405,0.000529107,0.241052,0.83291,0
9245000,Akodon_cursor,NA,6.04162,4.71479,-0.186943,3.85179,0
9250000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.54372,-0.125571,0.0658322,0
9255000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.992499,-0.109626,0.0253764,0
9260000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04524,-0.12918,0.0115073,0
9265000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.655084,-0.0465514,0.0650973,0
9265000,Bibimys_chacoensis,Bibimys_labiosus,4.09579,1.52951,0.0453126,1.91056,0
9270000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.745235,-0.062318,0.352488,0
9275000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.384552,0.111649,0.0172931,0
9280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.33073,0.248496,0.011638,0
9285000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.452424,0.0662505,0.0235838,0
9290000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.772936,-0.111965,0.0333403,0
9290000,Bibimys_chacoensis,Bibimys_labiosus,4.93722,2.10997,0.012757,1.00039,0
9295000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.11829,-0.0971268,0.340117,0
9300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.979559,-0.0574958,0.182721,0
9305000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.505659,0.0301607,0.0227506,0
9310000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.34454,-0.191199,0.0631684,0
9315000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.930849,-0.103,0.0555932,0
9315000,Kunsia_tomentosus,Scapteromys_tumidus,2.09008,0.393142,0.253426,0.255195,0
9315000,Akodon_spegazzinii,NA,6.58011,0.636028,0.251502,0.271242,0
9320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.806226,-0.0900859,0.0296613,0
9325000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.94152,-0.213974,0.389203,0
9330000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.970833,-0.0647845,0.233318,0
9335000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.5027,-0.170564,0.173249,0
9340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.779333,-0.0434422,0.100091,0
9345000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.37598,0.154115,0.174882,0
9350000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.581217,0.00487124,0.155548,0
9355000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.481065,0.246365,0.421212,0
9360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.883955,-0.0963041,0.13197,0
9360000,Deltamys_kempi,NA,3.91337,0.165203,0.253134,1.30583,0
9365000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.864819,-0.0590535,0.216253,0
9370000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.68017,-0.0212003,0.0300786,0
9375000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.471868,0.012488,0.0791269,0
9380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.738443,-0.0442254,0.147237,0
9385000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.621224,0.00550752,0.165613,0
9390000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.653774,-0.0380644,0.0488835,0
9395000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.0167,-0.0964919,0.0525375,0
9400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.812365,-0.039168,0.147718,0
9405000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13183,-0.139867,0.0664741,0
9410000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.671303,-0.0374314,0.0228374,0
9415000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.399378,0.0827864,0.00830683,0
9420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.445093,0.150248,0.218968,0
9425000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.71055,0.0232161,0.250868,0
9430000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.507744,0.00951357,0.0406983,0
9435000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.999399,-0.109615,0.0142837,0
9440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.839788,-0.128728,0.157007,0
